feature_dim,mean,std,min,max,zscore_normalized,minmax_normalized
embeddings_283,1.4309837818145752,0.8193877339363098,-2.5573902130126953,3.940282106399536,False,False
embeddings_284,-0.14063438773155212,0.3028208017349243,-1.4758771657943726,1.554862380027771,False,False
embeddings_285,-0.10825998336076736,0.22707684338092804,-1.1291993856430054,0.7793602347373962,False,False
embeddings_286,-0.11407700181007385,0.23421627283096313,-1.1439204216003418,0.7814727425575256,False,False
embeddings_287,-0.13235755264759064,0.30538421869277954,-1.3007198572158813,1.1525832414627075,False,False
embeddings_288,-0.10929550230503082,0.30949366092681885,-1.2520194053649902,1.4551106691360474,False,False
embeddings_289,0.06952979415655136,0.20047172904014587,-0.7561614513397217,0.9670597910881042,False,False
embeddings_290,-0.8740804195404053,0.4721035659313202,-2.7863614559173584,1.0878733396530151,False,False
embeddings_291,0.12477463483810425,0.26150596141815186,-1.0047768354415894,1.2711009979248047,False,False
embeddings_292,-0.26000070571899414,0.2372048944234848,-1.1347545385360718,0.9095249772071838,False,False
embeddings_293,0.37005549669265747,0.6128125190734863,-1.7246466875076294,2.803422212600708,False,False
embeddings_294,-0.08894684165716171,0.17803019285202026,-0.8402222990989685,0.8124083876609802,False,False
embeddings_295,-0.08679510653018951,0.4509131610393524,-2.251082181930542,1.8899507522583008,False,False
embeddings_296,-0.07176132500171661,0.46661147475242615,-1.8690530061721802,1.5717849731445312,False,False
embeddings_297,-0.23317992687225342,0.468325138092041,-2.006126642227173,1.8855863809585571,False,False
embeddings_298,0.05427825450897217,0.25477808713912964,-0.9985944628715515,1.2128835916519165,False,False
embeddings_299,0.14984163641929626,0.3816092610359192,-1.4537416696548462,1.653903841972351,False,False
embeddings_300,-0.05370437726378441,0.21574746072292328,-0.9799407124519348,0.8495854735374451,False,False
embeddings_301,0.02135847508907318,0.31954750418663025,-1.4676121473312378,1.2558077573776245,False,False
embeddings_302,-0.08676644414663315,0.19308841228485107,-0.8927063345909119,0.884537398815155,False,False
embeddings_303,-0.0802958607673645,0.2816919684410095,-1.454642653465271,1.2909783124923706,False,False
embeddings_304,-0.17894016206264496,0.23721863329410553,-1.177132248878479,0.7726977467536926,False,False
embeddings_305,-0.051093023270368576,0.1993718147277832,-0.8731279373168945,0.7649064064025879,False,False
embeddings_306,0.23279164731502533,0.4263535141944885,-1.7402347326278687,1.877090573310852,False,False
embeddings_307,0.17075693607330322,0.2058129608631134,-0.7588010430335999,0.9460175633430481,False,False
embeddings_308,0.21294984221458435,0.2429656684398651,-0.9865472316741943,1.251915454864502,False,False
embeddings_309,0.2355460822582245,0.29809442162513733,-1.0898600816726685,1.4854735136032104,False,False
embeddings_310,-0.30531978607177734,0.42666175961494446,-1.8051787614822388,1.7505784034729004,False,False
embeddings_311,0.17058400809764862,0.22315898537635803,-0.7232370376586914,1.2173629999160767,False,False
embeddings_312,-0.04006301239132881,0.24498251080513,-1.0626329183578491,1.0545825958251953,False,False
embeddings_313,-0.13783715665340424,0.3875270485877991,-1.6207538843154907,1.4104628562927246,False,False
embeddings_314,0.14013391733169556,0.21960744261741638,-0.8001760840415955,1.0881260633468628,False,False
embeddings_315,0.000319751154165715,0.239383727312088,-0.9723873734474182,0.9682840704917908,False,False
embeddings_316,-0.07647700607776642,0.25003865361213684,-1.0425519943237305,0.9794362187385559,False,False
embeddings_317,0.08693431317806244,0.24718926846981049,-0.876440703868866,1.1360485553741455,False,False
embeddings_318,0.34712785482406616,0.35060828924179077,-1.2850490808486938,1.6600168943405151,False,False
embeddings_319,-0.33408987522125244,0.3765964210033417,-1.7465825080871582,1.403185248374939,False,False
embeddings_320,-0.4635313153266907,0.4757080376148224,-2.374708414077759,1.374935269355774,False,False
embeddings_321,-0.21645487844944,0.2902173101902008,-1.748453974723816,0.8905379176139832,False,False
embeddings_322,-0.05791821703314781,0.27263715863227844,-1.1105855703353882,1.5032240152359009,False,False
embeddings_323,0.17697617411613464,0.34120669960975647,-1.0679073333740234,1.4578619003295898,False,False
embeddings_324,-1.972835659980774,1.4319226741790771,-8.010372161865234,3.849045753479004,False,False
embeddings_325,0.1456492692232132,0.27271801233291626,-0.9247848987579346,1.284511923789978,False,False
embeddings_326,-0.23310038447380066,0.293055921792984,-1.429945945739746,1.0914273262023926,False,False
embeddings_327,-0.1078459694981575,0.24524934589862823,-1.0580593347549438,0.755540132522583,False,False
embeddings_328,0.01594681851565838,0.15899628400802612,-0.7779454588890076,0.7184593677520752,False,False
embeddings_329,-0.31601640582084656,0.28391051292419434,-1.28513765335083,0.7311667799949646,False,False
embeddings_330,-0.421395868062973,0.42878589034080505,-1.7744601964950562,1.0479326248168945,False,False
embeddings_331,-0.11872561275959015,0.20893430709838867,-1.2945090532302856,0.8225822448730469,False,False
embeddings_332,-0.7067781686782837,0.725933313369751,-3.0834081172943115,3.0624849796295166,False,False
embeddings_333,-0.6325812339782715,0.5617713332176208,-2.9262373447418213,1.5474618673324585,False,False
embeddings_334,0.23007747530937195,0.3259616494178772,-1.2083450555801392,1.626290202140808,False,False
embeddings_335,0.12087397277355194,0.23285797238349915,-0.8607933521270752,1.1847072839736938,False,False
embeddings_336,-0.1581541746854782,0.3085925877094269,-1.4672619104385376,1.3231693506240845,False,False
embeddings_337,-0.11405516415834427,0.3167789876461029,-1.4199336767196655,1.1197558641433716,False,False
embeddings_338,-0.054774850606918335,0.20409773290157318,-0.7984616756439209,0.8640864491462708,False,False
embeddings_339,-0.1905202567577362,0.2001989185810089,-1.0340676307678223,0.616783618927002,False,False
embeddings_340,-0.07132898271083832,0.22328108549118042,-0.9070572853088379,0.8771331906318665,False,False
embeddings_341,0.2973625659942627,0.3031410574913025,-0.9891734719276428,1.3576087951660156,False,False
embeddings_342,-0.09203042834997177,0.2560189664363861,-1.286177635192871,0.9163767695426941,False,False
embeddings_343,0.30463528633117676,0.2571360170841217,-0.8144863247871399,1.300521969795227,False,False
embeddings_344,0.3936682939529419,0.04784220829606056,0.20833726227283478,0.5553715229034424,False,False
embeddings_345,0.7045780420303345,0.7120205163955688,-1.7036041021347046,3.259216070175171,False,False
embeddings_346,-0.20971184968948364,0.3938944935798645,-1.5749679803848267,1.2339330911636353,False,False
embeddings_347,0.07458671927452087,0.612503707408905,-1.923928141593933,2.2313008308410645,False,False
embeddings_348,-0.0032694488763809204,0.18751387298107147,-1.2017154693603516,0.8265753388404846,False,False
embeddings_349,0.0923285037279129,0.30326783657073975,-1.1405447721481323,1.4845772981643677,False,False
embeddings_350,-0.08143561333417892,0.26202255487442017,-1.2105050086975098,1.0926285982131958,False,False
embeddings_351,0.6443466544151306,0.5795738697052002,-1.9246268272399902,3.540564775466919,False,False
embeddings_352,0.11346128582954407,0.5526382327079773,-2.01705002784729,2.5275018215179443,False,False
embeddings_353,-0.14385074377059937,0.2997947633266449,-1.3262147903442383,1.0562983751296997,False,False
embeddings_354,-0.49713531136512756,0.4015706777572632,-1.749092936515808,1.3033937215805054,False,False
embeddings_355,0.09180605411529541,0.6165986061096191,-3.015331506729126,2.436957597732544,False,False
embeddings_356,0.006845171097666025,0.19660545885562897,-0.7752039432525635,0.8601400256156921,False,False
embeddings_357,0.0215254258364439,0.3675791025161743,-1.4518483877182007,1.5610241889953613,False,False
embeddings_358,0.3330067992210388,0.5579626560211182,-1.8815900087356567,2.309450149536133,False,False
embeddings_359,-0.281276673078537,0.4683353006839752,-2.029677391052246,1.402531623840332,False,False
embeddings_360,0.17240434885025024,0.23119515180587769,-0.8641095161437988,1.2555664777755737,False,False
embeddings_361,-0.10554539412260056,0.2387748658657074,-1.1194995641708374,0.9047325253486633,False,False
embeddings_362,-0.10085953772068024,0.20954857766628265,-0.8494749665260315,0.8879932761192322,False,False
embeddings_363,0.002767035271972418,0.5938829183578491,-2.685614824295044,2.51533579826355,False,False
embeddings_364,0.07787316292524338,0.2265201061964035,-0.7910363078117371,1.0772403478622437,False,False
embeddings_365,0.19488973915576935,0.5440319180488586,-1.440660834312439,2.11857271194458,False,False
embeddings_366,-0.32490870356559753,0.45180994272232056,-2.0406389236450195,1.3064144849777222,False,False
embeddings_367,0.3405449688434601,0.43088704347610474,-1.451246738433838,1.8560746908187866,False,False
embeddings_368,-0.3839147090911865,0.42403149604797363,-1.7706761360168457,1.4832520484924316,False,False
embeddings_369,-0.17754104733467102,0.28381073474884033,-1.1449841260910034,0.7179831862449646,False,False
embeddings_370,0.2541319727897644,0.5279712677001953,-1.8572505712509155,2.3263912200927734,False,False
embeddings_371,-0.2277747094631195,0.30684027075767517,-1.3786729574203491,1.2708796262741089,False,False
embeddings_372,0.10560568422079086,0.3215903043746948,-1.4578132629394531,1.5687881708145142,False,False
embeddings_373,0.21567054092884064,0.21388645470142365,-0.6955710053443909,1.0818942785263062,False,False
embeddings_374,0.07021569460630417,0.2577434480190277,-0.9814438819885254,1.1589018106460571,False,False
embeddings_375,0.08457472175359726,0.2823639512062073,-1.1447936296463013,1.079344630241394,False,False
embeddings_376,0.4066278040409088,0.4004509449005127,-1.12221097946167,2.093369722366333,False,False
embeddings_377,-0.10127970576286316,0.366350919008255,-1.4306135177612305,1.331718921661377,False,False
embeddings_378,-0.25809726119041443,0.2954827547073364,-1.4866633415222168,0.8349350094795227,False,False
embeddings_379,-0.19519416987895966,0.2476106435060501,-1.2652268409729004,0.9260782599449158,False,False
embeddings_380,0.28572195768356323,0.30662405490875244,-1.1968632936477661,1.392166018486023,False,False
embeddings_381,-0.20469744503498077,0.1817498654127121,-1.0291723012924194,0.5627526640892029,False,False
embeddings_382,-0.2323419749736786,0.1571415364742279,-0.9147636294364929,0.4518856704235077,False,False
embeddings_383,-0.473792165517807,0.5750550627708435,-2.9698331356048584,1.875160813331604,False,False
embeddings_384,-0.11920955777168274,0.21400073170661926,-1.0378059148788452,0.7339516282081604,False,False
embeddings_385,-0.19240368902683258,0.21849459409713745,-1.118281364440918,0.8426960110664368,False,False
embeddings_386,-0.9217002391815186,0.5843894481658936,-3.0061891078948975,1.946813941001892,False,False
embeddings_387,-0.45483529567718506,0.42635220289230347,-2.126394510269165,1.350850224494934,False,False
embeddings_388,-0.11045315861701965,0.21981455385684967,-1.0047944784164429,1.228023648262024,False,False
embeddings_389,0.0039160787127912045,0.2567422389984131,-0.9822115898132324,1.0140374898910522,False,False
embeddings_390,0.08207075297832489,0.2385002225637436,-0.8038313984870911,1.0517773628234863,False,False
embeddings_391,-0.4858655333518982,0.463173508644104,-2.2303476333618164,1.2529059648513794,False,False
embeddings_392,0.1607619673013687,0.3623064160346985,-1.2754000425338745,1.5807156562805176,False,False
embeddings_393,0.03056369163095951,0.18311022222042084,-0.6315190196037292,0.8393018245697021,False,False
embeddings_394,-0.022953158244490623,0.30611443519592285,-1.1633495092391968,1.323112964630127,False,False
embeddings_395,0.03696180880069733,0.2838095724582672,-1.2164970636367798,1.155521273612976,False,False
embeddings_396,0.2739465534687042,0.252634733915329,-0.8508779406547546,1.186245322227478,False,False
embeddings_397,-0.055754661560058594,0.5452384948730469,-2.177593946456909,2.040908098220825,False,False
embeddings_398,-0.003720868146046996,0.36114194989204407,-1.2144246101379395,1.6406596899032593,False,False
embeddings_399,0.1266697645187378,0.33537718653678894,-1.1946667432785034,1.6786152124404907,False,False
embeddings_400,0.10665565729141235,0.2802412211894989,-0.8906235694885254,1.1770342588424683,False,False
embeddings_401,-0.09686565399169922,0.22540976107120514,-1.1686419248580933,0.782019853591919,False,False
embeddings_402,1.5973402261734009,1.7339427471160889,-4.182931900024414,7.917690277099609,False,False
embeddings_403,0.20347028970718384,0.9644884467124939,-4.106561660766602,4.606578826904297,False,False
embeddings_404,0.13771498203277588,0.21818988025188446,-0.8063976168632507,0.9872908592224121,False,False
embeddings_405,-0.24480199813842773,0.3159453272819519,-1.6388241052627563,1.2161036729812622,False,False
embeddings_406,0.18147319555282593,0.2867048382759094,-1.179142951965332,1.4793323278427124,False,False
embeddings_407,-0.03593088686466217,0.28145313262939453,-1.1392922401428223,1.1200939416885376,False,False
embeddings_408,-0.09067275375127792,0.3183826506137848,-1.3080545663833618,0.9504904747009277,False,False
embeddings_409,0.03571079671382904,0.29444384574890137,-1.1227844953536987,1.4703216552734375,False,False
embeddings_410,-0.1103493794798851,0.2027299553155899,-0.9715948104858398,0.8430851101875305,False,False
embeddings_411,-0.40387046337127686,0.7837921977043152,-3.378293037414551,2.526538610458374,False,False
embeddings_412,0.00651945173740387,0.1711408495903015,-0.7441815733909607,0.7638091444969177,False,False
embeddings_413,-0.06292508542537689,0.22947019338607788,-0.8815534114837646,1.0656733512878418,False,False
embeddings_414,-0.12900413572788239,0.2771722078323364,-1.095536231994629,0.9411816000938416,False,False
embeddings_415,0.1172209233045578,0.2215414196252823,-0.9928348064422607,1.2627285718917847,False,False
embeddings_416,0.30838480591773987,0.3590242862701416,-0.984691858291626,1.5377535820007324,False,False
embeddings_417,-0.06332072615623474,0.28624582290649414,-1.3096672296524048,1.1161748170852661,False,False
embeddings_418,-0.18047983944416046,0.33698129653930664,-1.6561661958694458,1.1078801155090332,False,False
embeddings_419,-0.6726250052452087,0.41429564356803894,-2.4787652492523193,0.9124521613121033,False,False
embeddings_420,-0.4119020402431488,0.6560136079788208,-3.218792200088501,1.8038965463638306,False,False
embeddings_421,0.05763138458132744,0.17390692234039307,-0.6744480133056641,0.7431304454803467,False,False
embeddings_422,0.36264768242836,0.3537396192550659,-1.1450799703598022,1.5934828519821167,False,False
embeddings_423,-0.3545530438423157,0.3666939437389374,-1.9778817892074585,1.0808149576187134,False,False
embeddings_424,-0.044809162616729736,0.2748553156852722,-1.2588024139404297,1.3358298540115356,False,False
embeddings_425,-0.006495364475995302,0.26220956444740295,-1.0307106971740723,0.978062629699707,False,False
embeddings_426,-0.253414124250412,0.39309465885162354,-2.054705858230591,1.39061439037323,False,False
embeddings_427,-0.0378873385488987,0.1983364224433899,-0.9822447299957275,0.8682155013084412,False,False
embeddings_428,0.06200489029288292,0.23109087347984314,-0.959279477596283,1.0846757888793945,False,False
embeddings_429,0.16243106126785278,0.3368658721446991,-1.229967474937439,1.6838072538375854,False,False
embeddings_430,-0.2327961027622223,0.27712148427963257,-1.3485894203186035,1.1471985578536987,False,False
embeddings_431,-0.21900393068790436,0.280465692281723,-1.4155282974243164,0.9270821213722229,False,False
embeddings_432,0.07116805762052536,0.542289674282074,-2.0640451908111572,3.1265170574188232,False,False
embeddings_433,0.057226840406656265,0.2556339204311371,-0.9729483723640442,1.2888224124908447,False,False
embeddings_434,0.010681355372071266,0.23270629346370697,-0.8687090873718262,0.9489390254020691,False,False
embeddings_435,-0.21099242568016052,0.3255422115325928,-1.469156265258789,0.9265286326408386,False,False
embeddings_436,-0.005203356966376305,0.20335012674331665,-0.8098001480102539,0.7771999835968018,False,False
embeddings_437,0.052040278911590576,0.21806609630584717,-0.9506786465644836,0.9500806331634521,False,False
embeddings_438,0.2488309144973755,0.28210392594337463,-1.069754958152771,1.3439326286315918,False,False
embeddings_439,0.33562803268432617,1.0146784782409668,-3.891981363296509,5.175872325897217,False,False
embeddings_440,-0.19478832185268402,0.2159760445356369,-1.108537197113037,0.6833600997924805,False,False
embeddings_441,-0.21088430285453796,0.29382702708244324,-1.5541596412658691,1.0943201780319214,False,False
embeddings_442,0.1177622452378273,0.21731944382190704,-0.9007871747016907,1.0780448913574219,False,False
embeddings_443,-0.29865556955337524,0.17258581519126892,-1.1446830034255981,0.4482322633266449,False,False
embeddings_444,-0.12301028519868851,0.2726791203022003,-1.111814022064209,1.0057603120803833,False,False
embeddings_445,-0.201053649187088,0.18608391284942627,-1.0267696380615234,0.46488603949546814,False,False
embeddings_446,-0.14973819255828857,0.4814884066581726,-2.027083396911621,1.1552281379699707,False,False
embeddings_447,0.33207905292510986,0.27298417687416077,-0.7864336371421814,1.5476032495498657,False,False
embeddings_448,-0.21491873264312744,0.23301944136619568,-1.1438649892807007,0.8665225505828857,False,False
embeddings_449,0.06164444983005524,0.2528974711894989,-1.0378327369689941,1.2800952196121216,False,False
embeddings_450,-0.16228443384170532,0.3803219497203827,-1.594223141670227,1.405100703239441,False,False
embeddings_451,0.16160638630390167,0.21565954387187958,-0.8889749646186829,1.1388291120529175,False,False
embeddings_452,-0.3291871249675751,0.5483947992324829,-2.2307770252227783,1.7813258171081543,False,False
embeddings_453,0.15923216938972473,0.23964647948741913,-0.7580478191375732,1.0843286514282227,False,False
embeddings_454,0.36576157808303833,0.5433893203735352,-1.8253639936447144,2.507983684539795,False,False
embeddings_455,1.1191788911819458,1.1877392530441284,-3.221083879470825,5.7455830574035645,False,False
embeddings_456,-0.0928257554769516,0.2010626494884491,-0.894214391708374,0.9081382751464844,False,False
embeddings_457,0.09807245433330536,1.0208499431610107,-3.2512028217315674,4.66565465927124,False,False
embeddings_458,-0.030875345692038536,0.3873538076877594,-1.4490437507629395,1.1771125793457031,False,False
embeddings_459,-0.19266827404499054,0.29663389921188354,-1.4607048034667969,1.1965323686599731,False,False
embeddings_460,0.3842308819293976,0.3272284269332886,-0.980435848236084,1.8072837591171265,False,False
embeddings_461,-0.13445472717285156,0.3500010073184967,-1.760145664215088,1.174270510673523,False,False
embeddings_462,-0.0023012408055365086,0.28413546085357666,-1.2264128923416138,1.311815619468689,False,False
embeddings_463,-2.4378068447113037,1.735251784324646,-8.660506248474121,4.325267314910889,False,False
embeddings_464,-0.12776990234851837,0.24507561326026917,-1.104284405708313,0.9175233840942383,False,False
embeddings_465,0.143443301320076,0.210699200630188,-0.6915561556816101,1.100117802619934,False,False
embeddings_466,-0.08058514446020126,0.2757684290409088,-1.0276927947998047,1.1186074018478394,False,False
embeddings_467,-0.10094786435365677,0.2883608043193817,-1.340927243232727,1.1477351188659668,False,False
embeddings_468,0.4214799702167511,0.48208117485046387,-1.848840355873108,2.939209222793579,False,False
embeddings_469,-0.1812116503715515,0.18545931577682495,-0.9594445824623108,0.5800583362579346,False,False
embeddings_470,-0.10317498445510864,0.434688925743103,-2.286083936691284,1.6753631830215454,False,False
embeddings_471,-0.05317812040448189,0.42640936374664307,-1.799359679222107,1.6918338537216187,False,False
embeddings_472,0.22951863706111908,0.30911338329315186,-0.9873256683349609,1.7985581159591675,False,False
embeddings_473,0.5342886447906494,0.5408109426498413,-1.5759495496749878,2.2248246669769287,False,False
embeddings_474,-0.1433209627866745,0.08826341480016708,-0.5036110281944275,0.12086442112922668,False,False
embeddings_475,-0.1383686363697052,0.29750534892082214,-1.3624531030654907,1.1115256547927856,False,False
embeddings_476,0.04581649601459503,0.21824972331523895,-0.9550923705101013,0.963045060634613,False,False
embeddings_477,0.36647117137908936,0.23625056445598602,-0.7681683897972107,1.2113213539123535,False,False
embeddings_478,-0.11898407340049744,0.21875974535942078,-1.4063142538070679,0.9235683083534241,False,False
embeddings_479,-0.3051283061504364,0.22600391507148743,-1.3837403059005737,0.816399097442627,False,False
embeddings_480,0.4758049547672272,0.5008723735809326,-1.3054403066635132,2.3560259342193604,False,False
embeddings_481,0.0545019656419754,0.26435935497283936,-1.0155912637710571,1.3045698404312134,False,False
embeddings_482,0.31454411149024963,0.5531171560287476,-1.8251690864562988,2.3340609073638916,False,False
embeddings_483,-0.13277848064899445,0.20968838036060333,-1.1742080450057983,0.9106515049934387,False,False
embeddings_484,0.23051974177360535,0.2899527847766876,-0.7050971388816833,1.5592832565307617,False,False
embeddings_485,-0.10258615761995316,0.051871396601200104,-0.35716724395751953,0.07087119668722153,False,False
embeddings_486,-0.08068350702524185,0.27963992953300476,-1.4045119285583496,0.9687948822975159,False,False
embeddings_487,-0.15824665129184723,0.3443194329738617,-1.8519487380981445,1.574297308921814,False,False
embeddings_488,0.15013736486434937,0.2014245241880417,-0.7828652262687683,1.0133684873580933,False,False
embeddings_489,-0.21834446489810944,0.23517850041389465,-1.126598834991455,0.8356260657310486,False,False
embeddings_490,-0.14576216042041779,0.17360587418079376,-0.9305906891822815,0.7366864085197449,False,False
embeddings_491,0.11420141905546188,0.23405499756336212,-1.0427799224853516,1.165095329284668,False,False
embeddings_492,-0.15832725167274475,0.1984623223543167,-0.8641300797462463,0.799627959728241,False,False
embeddings_493,0.1887432187795639,0.27298566699028015,-0.9446334838867188,1.2879239320755005,False,False
embeddings_494,-0.08620209991931915,0.2726365923881531,-1.2717465162277222,0.8737638592720032,False,False
embeddings_495,0.7558163404464722,0.6712981462478638,-1.6544510126113892,3.270832061767578,False,False
embeddings_496,0.17373836040496826,0.2835504710674286,-1.0983940362930298,1.359965443611145,False,False
embeddings_497,0.21813306212425232,0.32288363575935364,-1.0303150415420532,1.429571270942688,False,False
embeddings_498,-0.2601759135723114,0.2516655921936035,-1.2122565507888794,0.8686310648918152,False,False
embeddings_499,0.2597227096557617,0.5022458434104919,-1.5418152809143066,2.0879151821136475,False,False
embeddings_500,-0.1113331988453865,0.26394644379615784,-1.1277270317077637,0.9296868443489075,False,False
embeddings_501,0.013771397061645985,0.27143222093582153,-1.0615824460983276,1.3288497924804688,False,False
embeddings_502,0.17020097374916077,0.2084900587797165,-0.8486573100090027,1.00718355178833,False,False
embeddings_503,-0.5201867818832397,0.5087828040122986,-2.4475927352905273,1.366489052772522,False,False
embeddings_504,-0.31192994117736816,0.4366190731525421,-2.020322561264038,1.2390508651733398,False,False
embeddings_505,0.08743055164813995,0.2657940685749054,-0.91794753074646,1.0996240377426147,False,False
embeddings_506,0.15771785378456116,0.2263694852590561,-0.6258670687675476,1.1755739450454712,False,False
embeddings_507,-0.10152710974216461,0.2941916286945343,-1.30465829372406,1.1441997289657593,False,False
embeddings_508,-0.2502524256706238,0.26926201581954956,-1.3878828287124634,0.8848794102668762,False,False
embeddings_509,0.09446413815021515,0.2541496455669403,-1.1137690544128418,1.107136607170105,False,False
embeddings_510,-0.14061811566352844,0.31340762972831726,-1.7411531209945679,1.21035897731781,False,False
embeddings_511,-0.07791236788034439,0.15830455720424652,-0.7373682856559753,0.5956225991249084,False,False
embeddings_512,0.054913587868213654,0.2560776174068451,-1.0659265518188477,0.971445620059967,False,False
embeddings_513,0.4857579469680786,0.6147305965423584,-1.8558818101882935,2.8116703033447266,False,False
embeddings_514,-0.5595647692680359,0.4462234675884247,-2.3741071224212646,1.3176301717758179,False,False
embeddings_515,0.23007360100746155,0.30877408385276794,-1.0955013036727905,1.3719836473464966,False,False
embeddings_516,0.08185918629169464,0.20589545369148254,-0.6711330413818359,0.8629388809204102,False,False
embeddings_517,0.8755736947059631,0.836047887802124,-3.076090097427368,3.877883195877075,False,False
embeddings_518,-0.09078116714954376,0.3148531913757324,-1.319178581237793,1.163185477256775,False,False
embeddings_519,0.32053953409194946,0.3725801408290863,-0.9043472409248352,1.9124637842178345,False,False
embeddings_520,0.046640489250421524,0.2396530658006668,-1.0682090520858765,1.116824746131897,False,False
embeddings_521,-0.060962773859500885,0.2650800943374634,-1.2888702154159546,1.0011508464813232,False,False
embeddings_522,-0.022654380649328232,0.2906290590763092,-1.1954278945922852,1.306458830833435,False,False
embeddings_523,-0.015405267477035522,0.26891082525253296,-0.9826076626777649,1.2516326904296875,False,False
embeddings_524,0.019692441448569298,0.2030206024646759,-0.769626796245575,0.7521950602531433,False,False
embeddings_525,-0.1757647693157196,0.23607255518436432,-1.0603704452514648,0.8642449378967285,False,False
embeddings_526,-0.19482004642486572,0.27270403504371643,-1.1782585382461548,1.1188105344772339,False,False
embeddings_527,-0.030364779755473137,0.22355535626411438,-1.0172110795974731,0.9505471587181091,False,False
embeddings_528,0.4251839816570282,0.3098095953464508,-1.0027345418930054,1.622759222984314,False,False
embeddings_529,-0.028624827042222023,0.3613355755805969,-1.6705446243286133,1.4991296529769897,False,False
embeddings_530,-0.330985963344574,1.046457052230835,-3.9204094409942627,3.7309372425079346,False,False
embeddings_531,0.2104126363992691,0.27008917927742004,-0.8471782207489014,1.2575210332870483,False,False
embeddings_532,-0.28691667318344116,0.28710803389549255,-1.6949776411056519,0.7559731602668762,False,False
embeddings_533,-0.15327410399913788,0.39734676480293274,-1.649217963218689,1.439501404762268,False,False
embeddings_534,-0.1428585797548294,0.222639262676239,-1.1541399955749512,0.8709356188774109,False,False
embeddings_535,0.10300792753696442,0.2385760098695755,-0.8738634586334229,1.0960549116134644,False,False
embeddings_536,-0.17253823578357697,0.35024741291999817,-1.4877476692199707,1.2069263458251953,False,False
embeddings_537,-0.2711434066295624,0.44034749269485474,-1.967944622039795,1.5987101793289185,False,False
embeddings_538,-0.3279995918273926,0.26511484384536743,-1.2378400564193726,0.8361060619354248,False,False
embeddings_539,-0.06658990681171417,0.22463862597942352,-0.9717937111854553,0.7320103049278259,False,False
embeddings_540,0.026099013164639473,0.1466371864080429,-0.5272623896598816,0.6960627436637878,False,False
embeddings_541,-0.2990991473197937,0.3449602425098419,-1.9128981828689575,1.1531329154968262,False,False
embeddings_542,-0.7482085227966309,0.5405813455581665,-2.91751766204834,1.5102535486221313,False,False
embeddings_543,-0.17202810943126678,0.1727294772863388,-0.9261796474456787,0.698064386844635,False,False
embeddings_544,0.26369357109069824,0.2991407811641693,-1.037176251411438,1.4527463912963867,False,False
embeddings_545,-0.022771213203668594,0.30141833424568176,-1.3970340490341187,1.1099443435668945,False,False
embeddings_546,0.3724328577518463,0.3506779372692108,-0.9179320931434631,1.5371512174606323,False,False
embeddings_547,0.7207838296890259,0.7481534481048584,-2.0919787883758545,3.7093923091888428,False,False
embeddings_548,-0.9881526231765747,0.6821383237838745,-3.567016839981079,2.273686647415161,False,False
embeddings_549,0.10650265961885452,0.3546953499317169,-1.3507331609725952,1.485676646232605,False,False
embeddings_550,-0.40342944860458374,0.5561175346374512,-2.491882801055908,1.8207273483276367,False,False
embeddings_551,0.3193952143192291,0.3045920431613922,-1.1146820783615112,1.5796399116516113,False,False
embeddings_552,0.19999979436397552,0.12789668142795563,-0.4025774896144867,0.6992411017417908,False,False
embeddings_553,0.21005187928676605,0.4849388897418976,-1.5905295610427856,2.2498416900634766,False,False
embeddings_554,0.13030213117599487,0.21234457194805145,-0.779373824596405,1.1061455011367798,False,False
embeddings_555,0.05430634692311287,0.1702885925769806,-0.5867614150047302,0.8738309741020203,False,False
embeddings_556,-0.04850848391652107,0.21602670848369598,-0.9765816330909729,0.6587451100349426,False,False
embeddings_557,-0.20452852547168732,0.3026696443557739,-1.5409718751907349,1.263128638267517,False,False
embeddings_558,-0.2694597542285919,0.28877532482147217,-1.4027045965194702,0.8866216540336609,False,False
embeddings_559,0.054102763533592224,0.2656233608722687,-1.0628652572631836,1.0647625923156738,False,False
embeddings_560,-0.1815340518951416,0.258402019739151,-1.3978972434997559,1.034881591796875,False,False
embeddings_561,0.17564210295677185,0.340223103761673,-1.0786041021347046,1.3021489381790161,False,False
embeddings_562,0.08322718739509583,0.21762295067310333,-0.9110826849937439,1.04428231716156,False,False
embeddings_563,-0.415577232837677,1.1260935068130493,-4.433387756347656,4.458151340484619,False,False
embeddings_564,0.09840676188468933,0.2686071991920471,-0.9323880076408386,1.1202654838562012,False,False
embeddings_565,0.2312406450510025,0.301650732755661,-1.006917119026184,1.5410823822021484,False,False
embeddings_566,-0.43733179569244385,0.3307936191558838,-1.692018985748291,0.7571943402290344,False,False
embeddings_567,-0.7237520217895508,0.4308353662490845,-2.4387922286987305,1.0332471132278442,False,False
embeddings_568,0.23564442992210388,0.22286976873874664,-0.824327290058136,1.2943147420883179,False,False
embeddings_569,0.06098438426852226,0.3358495831489563,-1.2770733833312988,1.5612502098083496,False,False
embeddings_570,0.32518908381462097,0.35639864206314087,-1.1391898393630981,1.6611957550048828,False,False
embeddings_571,-0.34792906045913696,0.3968718945980072,-2.06990385055542,1.121820330619812,False,False
embeddings_572,-0.08741824328899384,0.32470008730888367,-1.1961716413497925,1.4139028787612915,False,False
embeddings_573,-0.4278256297111511,0.40429216623306274,-2.291440725326538,1.6753145456314087,False,False
